,sch9/wt,ras2/wt,tor1/wt,centroid
1821,-0.5387361,-0.6335525,-0.5789319,1.0
1822,-0.562281,0.4728194,-0.1582737,2.0
1823,-0.4177927,-0.7578214,-0.5872077,1.0
1824,0.2481602,0.257556,0.02192021,5.0
1825,0.2184334,-0.6403928,-0.2720347,1.0
1826,0.1606741,0.2562094,0.3242306,5.0
1827,-0.9451988,-0.9697254,-0.9572448,3.0
1828,-0.4303831,-0.7306955,-0.6423162,1.0
1829,0.2575755,-0.6774684,-0.2382528,1.0
1830,0.1197388,-0.3686573,0.140559,2.0
1831,0.1485846,-0.1034069,-0.07452468,2.0
1832,0.5838091,0.3522855,0.6863139,0.0
1833,-1.70142,-0.8693119,-0.8782253,3.0
1834,-0.3522453,0.148302,-0.2383525,2.0
1835,0.4160537,0.3746624,0.5977729,5.0
1836,0.3051276,-0.005435291,0.2735158,5.0
1837,0.3509452,0.4524245,0.1453374,5.0
1838,-0.05755734,-0.6151013,-0.03488029,1.0
1839,0.3003293,0.8256726,0.460307,0.0
1840,0.0999469,0.4832854,0.1113234,5.0
1841,0.16911,-0.08789563,0.1337897,2.0
1842,-0.001239433,-0.1983407,0.009820717,2.0
1843,0.443198,0.1508354,0.4490883,5.0
1844,-0.2639393,1.058535,0.4480154,0.0
1845,-0.669621,-0.9550498,-0.5142249,3.0
1846,-0.1584481,-0.6891914,-0.2350357,1.0
1847,0.02988357,0.01970369,0.04508889,2.0
1848,-0.3600226,-0.5849082,-0.4699323,1.0
1849,-0.03241457,-0.3578497,-0.06374976,2.0
1850,-0.4095548,-1.183349,-0.5866391,3.0
1851,0.2937895,-0.1316937,0.2531605,5.0
1852,-0.6246539,-0.6655932,-0.3742789,1.0
1853,-0.1546107,-0.09870552,0.06221419,2.0
1854,-0.3057463,-0.5054467,-0.3672529,1.0
1855,-0.1712684,-0.5558261,-0.2423802,1.0
1856,-0.6660798,-0.6792585,-0.4023681,1.0
1857,0.7385465,0.5345717,0.787774,0.0
1858,0.5865279,1.667233,0.8664194,0.0
1859,0.09437628,-0.127607,0.3598924,2.0
1860,-0.2357603,-0.8720577,0.07077053,1.0
1861,-0.7096051,-1.063835,-0.8375962,3.0
1862,-0.3505554,-0.5225331,-0.00146722,1.0
1863,-0.14649,-0.5889741,-0.06552027,1.0
1864,-0.8750994,-1.087437,-0.6061777,3.0
1865,-0.07457921,-0.3842135,-0.3045716,1.0
1866,0.1758616,0.007309277,-0.09813202,2.0
1867,-0.6458569,-0.2017751,-0.6617276,1.0
1868,0.01928584,0.1420844,0.1829149,5.0
1869,0.9433122,-0.1998908,-0.003000052,5.0
1870,-0.3030761,-1.171179,-0.9073933,3.0
1871,0.2156381,0.4557549,0.5544916,5.0
1872,-0.2050892,0.01359292,-0.2010806,2.0
1873,0.04340311,0.05435751,0.1098555,2.0
1874,0.00114928,-0.1244421,-0.1042198,2.0
1875,0.5001642,0.5853649,0.5578191,0.0
1876,-0.06637514,-0.2739278,-0.0887243,2.0
1877,-0.2493868,0.0388975,-0.4645458,2.0
1878,0.6611037,1.248503,0.568752,0.0
1879,1.133665,0.5156763,0.4756682,0.0
1880,0.2424528,0.1081276,0.5859281,5.0
1881,-0.6515031,-1.308452,-0.7979045,3.0
1882,-0.4250725,-1.002246,-0.4360037,1.0
1883,0.8244056,1.026865,0.7842013,0.0
1884,0.2604884,-0.3926707,0.5190657,2.0
1885,-0.3714433,-0.7189944,-0.684707,1.0
1886,0.2376954,0.2390083,0.203122,5.0
1887,0.000154363,-0.09518902,-0.09826425,2.0
1888,0.2318237,-0.2840023,0.2041893,2.0
1889,0.0149563,-0.2148995,0.02396694,2.0
1890,0.579146,0.6076035,0.1390333,5.0
1891,0.1894742,-0.2476272,-0.005276069,2.0
1892,0.3618778,0.1445842,0.2389112,5.0
1893,-0.2658455,0.2200776,-0.1649919,2.0
1894,-0.4539541,-0.8561858,-0.2109981,1.0
1895,0.3701214,-0.1413294,-0.2693696,2.0
1896,0.06065205,-0.479169,-0.09817118,2.0
1897,0.02495326,-0.0971662,-0.3042637,2.0
1898,0.205875,0.3469515,0.3179583,5.0
1899,0.07308521,-0.3024881,-0.2658632,2.0
1900,0.1809255,-0.2301554,0.06543257,2.0
1901,0.1748293,-0.2014323,-0.01946618,2.0
1902,-0.2862255,-0.7880903,0.0679513,1.0
1903,-0.1278629,0.07026381,-0.01840875,2.0
1904,-0.4047573,-0.6108189,-0.8130071,1.0
1905,1.182686,0.5827494,0.879786,0.0
1906,0.2295,0.7329889,0.8225771,0.0
1907,-0.005051541,-0.03870954,-0.2856145,2.0
1908,0.3987306,0.575636,0.573925,0.0
1909,0.0748112,-0.2269496,-0.07820953,2.0
1910,0.127367,0.5999516,0.6164651,5.0
1911,-0.2819469,-0.0932294,-1.006333,1.0
1912,-0.8493621,-1.378473,-0.8885765,3.0
1913,-0.3294038,-0.9777088,-0.003061833,1.0
1914,0.1324357,-0.399728,0.1637359,2.0
1915,0.1074045,0.06174826,0.1581047,5.0
1916,-0.2985155,0.122966,0.3030905,2.0
1917,0.3650922,0.9566492,0.1753644,0.0
1918,-1.231107,-0.2667914,0.4398453,1.0
1919,-0.3691498,-0.6483977,-0.5396193,1.0
1920,-0.2813212,-0.5049981,-0.5822773,1.0
1921,-0.3292018,-0.6753487,-0.3892603,1.0
1922,-0.3904113,-0.7030059,-0.2051078,1.0
1923,0.01973412,-0.127246,-0.2869512,2.0
1924,-0.1301984,0.1751977,-0.2641785,2.0
1925,0.3107623,0.3876797,0.3422837,5.0
1926,0.6124921,1.130123,0.1523848,0.0
1927,0.3721581,-0.164229,-0.04804076,2.0
1928,-0.1144053,-0.7185494,-0.09750083,1.0
1929,0.01152909,-0.09118866,-0.3577761,2.0
1930,-0.5983973,-0.4256105,-0.8145629,1.0
1931,-0.05912665,-0.552593,0.05298914,1.0
1932,-0.03562138,-0.1381989,-0.1582919,2.0
1933,-0.2205832,-0.2718302,-0.2289669,2.0
1934,0.03642524,-0.002848376,-0.008591091,2.0
1935,0.2806452,0.0206378,0.4362061,5.0
1936,0.6765956,0.3468159,0.6512423,0.0
1937,-0.3041688,-0.4321252,-0.2786148,1.0
1938,-0.1034992,0.2060843,0.02573425,2.0
1939,0.2632418,0.3199942,-0.1402822,5.0
1940,0.5772517,0.3787872,0.6315212,0.0
1941,0.7975778,1.059188,0.5882595,0.0
1942,0.6592895,0.3805093,0.5234476,0.0
1943,0.1347545,0.5323918,0.3789254,5.0
1944,-0.1868297,-0.05508218,-0.02317568,2.0
1945,-0.7286303,-0.9284534,-0.6013286,3.0
1946,-0.4942686,-0.1193788,-0.4399713,1.0
1947,-0.3018965,-0.859977,-0.5992467,1.0
1948,-0.2885647,0.543029,-0.3423251,2.0
1949,0.2512537,0.295012,0.3585348,5.0
1950,-0.2317328,-0.9103637,-0.1801818,1.0
1951,-0.2034179,-0.5669997,-0.1197111,1.0
1952,2.329679,2.560267,1.677556,4.0
1953,0.296685,-0.4845394,0.3920465,2.0
1954,0.04305807,-0.1828292,-0.1389404,2.0
1955,-0.2284768,-0.6417116,-0.3465183,1.0
1956,0.07697414,0.5072367,0.06417251,5.0
1957,-0.09818547,-0.2856832,-0.5364653,1.0
1958,0.1845522,-0.03495467,-0.029016,2.0
1959,-0.2995352,-1.057588,-0.5514771,1.0
1960,-0.4893576,0.04855319,-0.1680009,2.0
1961,-0.2802169,-0.3268793,-0.07862128,2.0
1962,0.4010608,0.2383766,0.2729737,5.0
1963,0.1823295,0.2506606,0.3728951,5.0
1964,0.5429649,0.3490014,0.1804275,5.0
1965,0.1253597,0.2850899,-0.2415311,2.0
1966,-0.147989,0.2988591,0.3214829,5.0
1967,-0.9518156,-1.252822,-0.4832218,3.0
1968,0.07707351,-0.2482669,-0.1099322,2.0
1969,-0.1148799,-0.6195807,-0.2205197,1.0
1970,-0.7115168,-0.2132486,-0.1071738,1.0
1971,-0.2854573,0.4159554,-0.05248019,2.0
1972,0.2092835,-0.09042239,0.2739596,5.0
1973,-0.3016922,-0.5019031,-0.01919935,1.0
1974,-0.1734909,-0.7348591,-0.1894912,1.0
1975,-0.1339908,-0.0290935,0.05748646,2.0
1976,-0.1951084,-0.126767,-0.4280025,2.0
1977,-0.6902148,-0.3319315,-0.6754544,1.0
1978,0.7291859,0.07552089,0.323312,5.0
1979,-0.06797685,-0.2424412,-0.1158034,2.0
1980,0.02274268,0.8680595,0.1309498,5.0
1981,0.0847427,-0.4098648,0.07518427,2.0
1982,0.6250513,0.7899271,0.9417949,0.0
1983,0.1112627,-0.3084648,0.00190873,2.0
1984,-0.2145912,-0.9221995,-0.4002714,1.0
1985,-0.06186744,-0.348417,0.008631504,2.0
1986,-0.4206015,-0.379559,-0.1892508,1.0
1987,0.07128298,0.07742901,-0.03651507,2.0
1988,0.1528909,-0.3335492,-0.1883674,2.0
1989,0.02597843,0.7648492,-0.06403284,5.0
1990,0.4451645,0.7962715,0.7846376,0.0
1991,0.03009437,0.5396358,0.4942935,5.0
1992,-0.380308,-0.9059848,-0.4118906,1.0
1993,0.5362976,1.133518,0.7492521,0.0
1994,-0.6208641,-0.7353528,-0.549867,1.0
1995,-0.1002809,0.0191815,-0.1603661,2.0
1996,-0.3730185,1.324423,0.1508713,0.0
1997,-0.2290554,0.04039156,0.6062618,5.0
1998,-0.6285196,0.7790645,0.1272392,5.0
1999,-0.4772363,0.1245518,0.1983109,2.0
2000,-0.076209,-0.1026023,-0.06166622,2.0
2001,-0.01291893,-0.1310511,0.01890017,2.0
2002,0.05852579,-0.1063541,-0.01624322,2.0
2003,0.5253631,0.2665561,0.5524626,5.0
2004,0.07489194,-0.6065107,-0.1667666,1.0
2005,0.2925603,-0.1995972,0.04433583,2.0
2006,0.01673379,0.4072848,-0.08475965,5.0
2007,-0.3131796,-1.185493,-0.2732529,1.0
2008,-0.1250237,-0.06055343,-0.04330183,2.0
2009,-0.3616134,-0.8148975,-0.3454906,1.0
2010,0.2171153,0.1357496,0.2907616,5.0
2011,-0.5697664,-1.289543,-0.6891261,3.0
2012,0.7057633,0.4929691,0.6092257,0.0
2013,-0.1364158,-0.2710286,-0.1073276,2.0
2014,0.01131951,-0.3684244,0.05734548,2.0
2015,0.4617625,0.2938265,0.5491122,5.0
2016,0.279708,0.5887585,0.02953381,5.0
2017,-0.3012475,-0.2554537,-0.05709492,2.0
2018,-0.232946,-0.5706544,-0.333199,1.0
2019,0.08828049,0.3100927,0.005447686,5.0
2020,0.03817757,-0.4800651,0.1182711,2.0
2021,-0.7659957,-1.149719,-0.582772,3.0
2022,0.07640993,0.4294687,0.0965023,5.0
2023,-0.1100784,-0.2296999,-0.07526029,2.0
2024,1.597203,1.984485,1.569982,4.0
2025,0.3079916,0.2224202,0.2583704,5.0
2026,-0.2459991,-0.6564495,-0.3255944,1.0
2027,-0.05706068,-0.7720796,-0.0856304,1.0
2028,-0.03281815,-0.4047906,0.06434256,2.0
2029,0.0943999,-0.1216396,0.2403254,2.0
2030,0.000753757,-0.01911461,0.01341307,2.0
2031,-0.3861807,-0.7584888,-0.4032533,1.0
2032,1.099874,1.112537,1.087021,0.0
2033,0.80824,0.3826277,0.6402288,0.0
2034,0.3845564,0.6190246,0.3664267,5.0
2035,0.4837521,1.025521,0.4747657,0.0
2036,0.4194683,0.4046952,0.6832444,5.0
2037,-0.5057224,-0.1337463,-0.3616107,1.0
2038,-0.2033412,-0.5266852,-0.2533998,1.0
2039,-0.0537427,0.5697917,0.5291029,5.0
2040,-0.4804721,-0.8897502,-0.1565684,1.0
2041,0.730033,0.5595353,0.7472395,0.0
2042,0.005556738,-0.4221767,-0.1337168,2.0
2043,-0.415432,0.1521286,-0.1854566,2.0
2044,0.01849727,-0.4749868,-0.4133556,1.0
2045,0.157128,-0.1012058,0.1408287,2.0
2046,0.06523572,-0.4999963,-0.03291119,2.0
2047,-0.003789981,0.3217085,-0.1227166,2.0
2048,0.7519956,1.099049,0.2172166,0.0
2049,0.3006465,-0.3725179,0.2484864,2.0
2050,0.05577442,-0.0739692,-0.4125102,2.0
2051,0.3346675,0.2197797,0.3665124,5.0
2052,0.08488486,-0.1188027,-0.2544001,2.0
2053,-0.4525055,-1.05236,-0.5951338,3.0
2054,0.003475456,-0.1237324,-0.2116794,2.0
2055,0.2030863,0.2837994,0.3758291,5.0
2056,1.221275,1.011605,1.370327,4.0
2057,0.2318348,0.1228186,0.4931444,5.0
2058,0.07574345,0.7375625,0.4374415,5.0
2059,-0.1333684,0.3518567,0.0131736,5.0
2060,-0.5063412,-0.3401068,-0.7172857,1.0
2061,0.5690151,1.347556,0.2417058,0.0
2062,-0.5043958,-1.13377,-0.8998714,3.0
2063,-0.1706333,0.6258343,-0.241116,5.0
2064,0.6009199,0.4059914,0.4943911,5.0
2065,0.4611208,0.2841946,0.2928839,5.0
2066,-0.5732111,-1.095286,-0.4271058,3.0
2067,0.2312253,0.5836836,0.281362,5.0
2068,0.1396671,0.4495968,0.05210715,5.0
2069,-0.8893617,-1.258654,-0.6430005,3.0
2070,0.1468618,0.4498925,0.2511968,5.0
2071,0.3925507,0.02894643,0.3186018,5.0
2072,0.78428,0.5791237,0.2343883,0.0
2073,0.7827573,0.4782452,0.6980151,0.0
2074,-0.06204194,-0.3776666,0.04648997,2.0
2075,-0.1640577,0.1008985,-0.1116542,2.0
2076,-0.4336343,-0.7717745,-0.514957,1.0
2077,-0.9964776,-1.426249,-1.04506,3.0
2078,0.1599736,-0.1975065,0.237182,2.0
2079,0.2354233,-0.07499996,0.06885248,2.0
2080,2.8046,3.325199,2.896442,4.0
2081,-0.2260064,1.136477,-0.2799209,5.0
2082,-0.07156266,-0.3882052,0.3013369,2.0
2083,0.3474147,0.1231906,0.1516191,5.0
2084,-0.3078863,-0.7063523,-0.3344731,1.0
2085,-0.3783146,-0.1612843,0.03765258,2.0
2086,-0.271563,-0.5729115,-0.3371508,1.0
2087,0.02844172,-0.304794,-0.2371369,2.0
2088,0.2396897,0.09098484,0.1349391,5.0
2089,0.2297466,1.322221,0.4500965,0.0
2090,0.4870537,0.5591867,0.4296899,0.0
2091,-0.1494245,0.6502357,0.02945988,5.0
2092,-0.3557526,-0.2698614,-0.1750635,1.0
2093,0.03598623,-0.294967,0.08943461,2.0
2094,-0.2939356,-0.05801107,-0.1223291,2.0
2095,-0.6014877,-0.7658177,-0.3482522,1.0
2096,-0.5660601,-0.6229585,-0.6606773,1.0
2097,0.03433336,-0.1924971,0.159195,2.0
2098,-0.04426376,-0.07052854,0.2123544,2.0
2099,0.3351956,0.5436951,0.3562739,5.0
2100,-0.1076313,0.2878506,0.2463044,5.0
2101,-0.04091201,0.861696,0.3305986,5.0
2102,-0.3872498,-0.2261531,-0.4006467,1.0
2103,-0.6893528,-0.9951984,-0.732948,3.0
2104,-0.2016865,-0.3661756,-0.08456496,2.0
2105,-0.4069152,-0.9278742,-0.3269301,1.0
2106,-0.06620372,-0.2557923,-0.05109525,2.0
2107,0.0431623,-0.462905,-0.1113664,2.0
2108,-0.04153602,-0.3064622,-0.1543804,2.0
2109,0.5593952,-0.1333279,0.294236,5.0
2110,0.2126636,-0.03002022,0.1723363,2.0
2111,-0.1754737,-0.9928464,-0.3974802,1.0
2112,-0.2036464,-0.3485958,-0.1244616,2.0
2113,-0.6953393,-0.2506018,-0.6238891,1.0
2114,-0.7862112,-0.3773552,-0.4667585,1.0
2115,-0.004151085,-0.2259932,-0.003732351,2.0
2116,-0.2883766,0.1728464,-0.3657481,2.0
2117,0.2013652,-0.003619551,-0.1576882,2.0
2118,-0.2263559,-0.1421653,-0.1624149,2.0
2119,0.4187856,0.4134532,0.1376534,5.0
2120,0.397687,0.4898285,0.3644723,5.0
2121,-0.2732623,0.007933234,-0.2507197,2.0
2122,0.05222159,0.05199315,0.4990418,5.0
2123,0.4110387,-0.08148726,0.3477742,5.0
2124,0.285691,0.5571105,0.1326948,5.0
2125,-0.3965605,-0.6957702,-0.338764,1.0
2126,0.671444,1.062909,0.7028186,0.0
2127,0.638598,1.023108,0.7152001,0.0
2128,-0.4848151,-0.6925929,-0.1972314,1.0
2129,-0.0937623,0.002843497,-0.1368984,2.0
2130,0.1472322,0.2738694,-0.1725166,5.0
2131,0.5548352,0.09247179,-0.07922463,5.0
2132,0.06526893,0.1177841,0.08507088,2.0
2133,-1.184344,-0.5614773,0.294084,1.0
2134,0.3506456,0.395773,0.1682562,5.0
2135,1.848637,2.56821,2.257047,4.0
2136,-0.611647,-0.6685449,-0.6739205,3.0
2137,0.05750416,0.3012418,-0.06207603,5.0
2138,-0.1230175,0.5578493,-0.1535666,5.0
2139,-0.1193167,-0.862701,-0.244245,1.0
2140,0.3464892,-0.2779767,0.4919397,5.0
2141,-0.1170049,0.06609413,0.1278574,2.0
2142,-0.4473377,-0.6522402,-0.5267426,1.0
2143,0.1156649,-0.6167377,0.01676058,1.0
2144,-1.908437,-1.596678,-0.857882,3.0
2145,1.142291,1.929836,0.9023547,4.0
2146,0.1932705,0.4387245,0.1576461,5.0
2147,-0.05894124,-0.07745734,0.003648515,2.0
2148,-1.287334,-1.042199,-0.6103781,3.0
2149,0.2771944,0.2068729,-0.03875698,5.0
2150,0.5905237,0.7575602,0.1124281,0.0
2151,0.9864168,0.8584153,0.7246325,0.0
2152,0.06933366,-0.1824926,-0.2123688,2.0
2153,-0.2182948,-0.7487302,-0.2333782,1.0
2154,-0.6819631,-0.931024,-0.6491582,3.0
2155,0.6366482,0.5183605,0.08798656,5.0
2156,-0.2672944,-0.8453628,-0.1694066,1.0
2157,-0.098147,-0.1317878,0.1912824,2.0
2158,0.5102323,0.01270388,0.1918492,5.0
2159,0.003645379,-0.07423424,0.2430926,2.0
2160,-0.1767089,-0.503631,-0.2085745,1.0
2161,-0.4063351,-0.3265832,-0.2221152,1.0
2162,-0.5587268,0.2376216,-0.2435253,2.0
2163,0.09974055,0.4239553,0.3062769,5.0
2164,-0.8666667,-1.477026,-0.6683534,3.0
2165,-0.3937739,-0.1116584,-0.1688343,2.0
2166,0.3922051,0.4729621,0.3327768,5.0
2167,-0.1594465,0.1699576,0.005340749,2.0
2168,0.09424373,-0.2168517,-0.03097911,2.0
2169,-0.1321631,-0.5947511,-0.08158305,1.0
2170,0.2550079,0.1595011,0.3056731,5.0
2171,-0.129949,-0.4345516,-0.1585542,1.0
2172,-0.3354266,-0.2712144,-0.3412364,1.0
2173,0.3820239,-0.01893963,0.2523734,5.0
2174,0.4623364,0.1622121,0.3957559,5.0
2175,-0.5753688,-1.28152,-0.4733,3.0
2176,0.1437154,-0.1040526,-0.008452691,2.0
2177,0.4546824,0.430485,0.4043637,5.0
2178,0.7351466,0.03373477,0.05046395,5.0
2179,-0.2759265,-0.1295217,-0.2295366,2.0
2180,0.4402175,0.4535314,0.5244145,5.0
2181,-0.2277984,-0.817378,-0.1653093,1.0
2182,-0.1692297,-0.03342277,0.3700314,2.0
2183,-0.8862896,-0.7301029,-0.4711173,3.0
2184,-0.2266963,-0.7936056,-0.2402773,1.0
2185,-0.2313695,-0.003953938,-0.3844813,2.0
2186,-0.08908549,-0.4765508,-0.4092341,1.0
2187,0.2414505,0.6780309,0.3161801,5.0
2188,0.1443071,-0.03061916,0.2628417,5.0
2189,0.7844638,0.9324381,0.7167144,0.0
2190,0.2444605,-0.1070902,0.2567643,5.0
2191,0.9110997,1.630504,1.071111,4.0
2192,-0.6406076,0.1151592,0.4257604,2.0
2193,-0.3100193,-0.02777746,-0.1638667,2.0
2194,-0.07146813,0.5323302,0.391881,5.0
2195,-0.002673337,-0.016522,0.1714187,2.0
2196,-0.6347539,-1.177886,0.03657833,1.0
2197,0.3737012,0.4218024,0.1478358,5.0
2198,0.1201583,0.2376816,0.153928,5.0
2199,-0.1843273,0.08960257,0.3145969,2.0
2200,-0.3232933,0.05591086,0.5593565,2.0
2201,0.2058178,0.3486383,0.2657262,5.0
2202,0.86188,1.771843,1.209809,4.0
2203,1.218363,1.015615,1.186127,4.0
2204,-0.8121958,-1.297358,-0.6777533,3.0
2205,-0.6157402,0.4346889,-0.4656531,2.0
2206,0.6824636,0.5028434,0.4328069,0.0
2207,-0.2239527,-0.2406486,-0.4054417,1.0
2208,-1.048135,-1.490703,-1.031721,3.0
2209,0.332048,0.5858225,0.4969157,0.0
2210,-0.1061403,-0.2175971,-0.2160359,2.0
2211,-0.002487814,-0.5360169,0.01342686,2.0
2212,0.07653167,0.1090432,-0.02130079,2.0
2213,0.6053316,0.3996097,0.2093302,5.0
2214,0.428012,0.6357287,0.2682497,5.0
2215,-0.03296255,0.676987,0.1057211,5.0
2216,-0.3623271,-1.204291,-0.7010959,3.0
2217,-0.1151441,-0.2734674,0.3691075,2.0
2218,-0.4549027,-0.8053418,-0.3137774,1.0
2219,-0.4550962,-0.1616957,-0.3924992,1.0
2220,0.275787,0.2979874,0.3813423,5.0
2221,-0.3939855,-0.5461846,-0.1114522,1.0
2222,-0.6176278,-1.306643,-0.5054316,3.0
2223,0.4614017,0.3782033,0.4302369,5.0
2224,0.4980693,0.1312509,0.320857,5.0
2225,-0.7014416,-0.85979,-0.6494743,3.0
2226,-0.1724675,-1.003902,-0.4867857,1.0
2227,-0.1556494,0.07348936,-0.05582759,2.0
2228,0.4373603,0.6528378,0.5536531,0.0
2229,0.1662314,0.2439889,0.2048213,5.0
2230,-0.1902301,-0.1145544,-0.2627371,2.0
2231,0.05720201,-0.5187757,0.02820142,2.0
2232,-0.000789373,-0.7816206,-0.2484481,1.0
2233,-0.5891983,-1.305044,-0.3800318,3.0
2234,-0.5288476,-0.1179845,-0.1756291,2.0
2235,0.4341642,0.7194017,0.5642691,0.0
2236,0.1801159,1.660395,0.2258174,0.0
2237,-0.1590561,-0.1892778,-0.3023406,2.0
2238,-0.2317293,-0.463152,-0.1769399,1.0
2239,-0.01558395,-0.6085289,-0.15913,1.0
2240,-0.5108094,-0.8936104,-0.391123,1.0
2241,0.8089124,1.101489,1.022808,0.0
2242,0.9467905,1.362293,0.6302022,0.0
2243,1.221538,1.555394,1.150679,4.0
2244,-0.1882821,-0.3905719,-0.3373259,1.0
2245,-0.07756226,-0.4403177,-0.205516,1.0
2246,-0.3262831,0.1540174,-0.02519655,2.0
2247,-0.04109642,0.0771157,0.1397353,2.0
2248,-0.3631008,-0.1853506,-0.1109086,2.0
2249,0.4347153,0.8701498,0.4668919,0.0
2250,-0.04542279,-0.2148977,-0.3487504,2.0
2251,-0.4522726,-0.5905203,-0.3451663,1.0
2252,-0.3675383,-0.9168716,-0.5962244,1.0
2253,0.4347192,0.3254704,0.5119821,5.0
2254,-0.02754137,-0.6376004,-0.09701632,1.0
2255,-0.3633291,-0.4747674,-0.1449138,1.0
2256,-0.3391703,-0.9144631,-0.3756013,1.0
2257,-0.3421067,-0.4907511,-0.243174,1.0
2258,-0.1450019,-0.02378356,0.05057753,2.0
2259,-0.4508117,-1.158021,-0.4825089,3.0
2260,-0.22552729999999999,-0.6069282,-0.04175151,1.0
2261,-0.2666239,-0.8651555,-0.167559,1.0
2262,0.686026,0.5795535,0.5557017,0.0
2263,0.01751231,-0.3419906,-0.08876279,2.0
2264,-0.3044968,-0.2954398,0.03279824,2.0
2265,-0.02438122,-0.418287,0.06419603,2.0
2266,-0.01698145,0.07574095,-0.1020994,2.0
2267,0.04639109,0.03452727,-0.1140668,2.0
2268,-0.1257082,0.4468832,0.07303984,5.0
2269,0.04593888,0.4715178,0.2072166,5.0
2270,-0.1934476,-0.3816029,-0.02107295,2.0
2271,-0.9538251,-1.069957,-1.248202,3.0
2272,-0.09462422,0.8326159,0.1410582,5.0
2273,-0.3508073,-0.3018146,-0.2170766,1.0
2274,-0.3147927,0.03163796,-0.1741513,2.0
2275,0.2389015,0.4878452,0.2850591,5.0
2276,0.4439237,0.4312949,0.3866871,5.0
2277,-0.1715467,-0.4743473,0.0722911,2.0
2278,0.1797742,0.2773473,0.06959273,5.0
2279,-0.2752756,-0.2980813,-0.7183058,1.0
2280,0.3965396,0.6367714,0.5219859,0.0
2281,-0.09773808,-0.776078,-0.4030792,1.0
2282,0.5766901,0.467371,0.05106773,5.0
2283,-0.2952748,-0.7146625,-0.4057099,1.0
2284,-0.08645226,-0.3257651,-0.1229795,2.0
2285,-0.407288,-0.8989156,-0.4397705,1.0
2286,0.1659717,-0.04091728,0.09649615,2.0
2287,-0.05388706,0.001493895,-0.1389531,2.0
2288,0.04778689,0.09206382,0.1317994,2.0
2289,-0.0905983,-0.6176828,-0.002898243,1.0
2290,-0.8084818,-0.9507742,-0.7214151,3.0
2291,0.839147,0.4456838,1.013178,0.0
2292,-0.1045214,0.6089458,-0.02731684,5.0
2293,0.3935966,0.6821425,0.1149437,5.0
2294,0.2744248,1.102292,0.3967713,0.0
2295,-0.1288447,-0.1005361,-0.2217781,2.0
2296,0.07307242,0.07832244,0.2992625,5.0
2297,-1.443315,-1.244999,-0.4784986,3.0
2298,-0.6820136,-0.6815815,-0.2156146,1.0
2299,-0.6919396,-0.5000106,-0.197771,1.0
2300,-0.03853113,-0.3615299,-0.005947862,2.0
2301,-0.4724864,0.1071402,-0.7315526,2.0
2302,0.0442228,-0.286619,0.1844823,2.0
2303,0.6595884,1.103465,0.03217208,0.0
2304,0.2813073,0.04535728,0.06240097,5.0
2305,1.05985,1.598534,0.902933,4.0
2306,-0.2304391,0.1340507,-0.444691,2.0
2307,0.20618,-0.5882222,0.2015009,2.0
2308,0.2824411,-0.06657581,0.5210711,5.0
2309,-0.2127884,-0.04278153,-0.03266485,2.0
2310,0.8431491,0.8083356,0.884607,0.0
2311,-0.0767671,-0.4531923,0.1327249,2.0
2312,1.284616,0.9499399,0.9854576,0.0
2313,-0.03727708,1.057462,0.4283442,0.0
2314,-0.3122063,-0.5245708,-0.3348194,1.0
2315,0.2099592,0.429164,0.07263505,5.0
2316,0.5685305,0.7051738,0.5449188,0.0
2317,0.3251308,1.604995,0.7056811,0.0
2318,0.2108648,0.8769406,-0.03860652,5.0
2319,0.4853205,1.353639,0.5120316,0.0
2320,0.994998,1.120629,1.330577,4.0
2321,-1.49557,-0.6349723,-0.01562121,3.0
2322,-1.283412,1.431253,0.9577563,0.0
2323,0.04187568,-0.2545657,0.1593745,2.0
2324,-0.1497399,-0.1050886,-0.2681899,2.0
2325,0.03884551,-0.03420788,-0.0357878,2.0
2326,-0.1409112,-0.1590916,0.1475871,2.0
2327,-0.1719256,-0.5864472,-0.3513087,1.0
2328,0.2366204,-0.4367963,-0.03573764,2.0
2329,-0.7022789,-0.9360092,-0.5429011,3.0
2330,0.1277227,-0.7374843,-0.1729251,1.0
2331,0.5654565,0.4669898,0.4658281,5.0
2332,0.4772202,0.8854126,0.4722699,0.0
2333,0.4889001,0.4315554,0.2982106,5.0
2334,-0.65454,-0.1835266,-0.466016,1.0
2335,0.4958913,0.001143765,0.5450666,5.0
2336,-0.6663263,-1.038778,-0.3299483,3.0
2337,-0.1318872,-0.7084625,-0.06502169,1.0
2338,-0.1587075,-0.3065452,0.313801,2.0
2339,-0.00048261,0.2517536,0.07051632,5.0
2340,-0.2937758,-0.8952538,-0.3516888,1.0
2341,-0.3638281,-0.03721691,0.1912228,2.0
2342,-0.4620047,-0.3233979,-0.2217852,1.0
2343,-0.3595251,-0.832544,-0.6225761,1.0
2344,-0.1029256,0.0980965,-0.1689133,2.0
2345,-0.1463796,-0.06145516,-0.2797379,2.0
2346,0.5002429,0.4962745,0.47445,5.0
2347,-0.02647244,0.211789,0.02765101,2.0
2348,0.0260945,0.6418161,-0.183998,5.0
2349,-0.02839551,-0.06417856,0.04650593,2.0
2350,-0.1478687,-0.4976299,0.01046132,1.0
2351,-0.5306292,-0.3072716,-0.6843706,1.0
2352,-0.1184193,0.2089351,0.06788032,2.0
2353,-0.002903485,0.18286,0.01841446,2.0
